time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1642661836064448000,0.08771,-0.78195,-0.32647,0.88654,0.12357,0.41875,0.15306,-0.32015,0.14772,-0.61857,
1642661836164447744,0.03760,-0.75951,-0.37002,0.86625,0.12443,0.44836,0.18193,-0.58311,0.34428,-0.16914,
1642661836264448000,-0.01685,-0.69920,-0.35542,0.86543,0.08705,0.43773,0.22769,-0.46334,0.65589,0.39224,
1642661836364447744,-0.05228,-0.61973,-0.29645,0.88278,0.03038,0.38450,0.26821,-0.32371,0.74252,0.63231,
1642661836464448000,-0.05384,-0.53736,-0.22245,0.90558,0.00737,0.30807,0.29149,-0.18595,0.79361,0.51381,
1642661836564448000,-0.07198,-0.47186,-0.18189,0.92839,-0.00270,0.23950,0.28413,-0.13480,0.96608,0.16719,
1642661836664447744,-0.09677,-0.39032,-0.18333,0.95172,-0.05813,0.19963,0.22584,-0.05785,1.10856,-0.21740,
1642661836764448000,-0.10242,-0.28978,-0.22349,0.94061,-0.18808,0.21073,0.18834,0.02875,0.94175,-0.51023,
1642661836864447744,-0.11603,-0.22969,-0.28544,0.90982,-0.31283,0.23875,0.13178,-0.23518,0.29843,-0.54088,
1642661836964448000,-0.19866,-0.27337,-0.31818,0.88522,-0.36287,0.25350,0.14303,-0.55665,-0.15733,-0.17376,
1642661837064448000,-0.26111,-0.28158,-0.32578,0.84207,-0.42452,0.25727,0.21096,-0.62346,0.08622,-0.03292,
1642661837164447744,-0.31506,-0.25681,-0.33043,0.81290,-0.51709,0.17570,0.20234,-0.41119,0.34722,-0.04961,
1642661837264448000,-0.33864,-0.21552,-0.33357,0.79893,-0.57738,0.06079,0.15701,-0.04837,0.33632,0.03208,
1642661837397781248,-0.31003,-0.19005,-0.32504,0.80174,-0.58733,-0.00086,0.11074,0.38581,0.01956,0.11142,
1642661837464448000,-0.29552,-0.16785,-0.32949,0.81904,-0.56577,0.02172,0.09276,0.49224,-0.09512,0.05585,
1642661837564448000,-0.25093,-0.17198,-0.33685,0.85034,-0.50948,0.10758,0.07603,0.46288,-0.23335,-0.11397,
1642661837664447744,-0.22016,-0.22316,-0.35321,0.86950,-0.44722,0.20295,0.05260,0.09129,-0.31210,-0.16594,
1642661837764448000,-0.21868,-0.24648,-0.35895,0.89302,-0.36088,0.26055,0.06625,-0.24545,-0.24813,0.19806,
1642661837864447744,-0.25268,-0.24845,-0.30144,0.92576,-0.24835,0.26339,0.10921,-0.31042,-0.19459,0.63376,
1642661837997781248,-0.27946,-0.27784,-0.20911,0.96239,-0.10178,0.22688,0.10943,-0.08054,-0.29134,0.54566,
1642661838064448000,-0.26105,-0.31674,-0.18538,0.97129,-0.03458,0.21152,0.10328,0.11903,-0.34429,0.29423,
1642661838197780992,-0.21813,-0.35594,-0.18459,0.96397,0.05989,0.21552,0.14398,0.48677,-0.05684,-0.18129,
1642661838297781248,-0.16766,-0.35398,-0.21614,0.94901,0.05883,0.28449,0.12238,0.48508,0.09471,-0.37969,
1642661838364447744,-0.14332,-0.35187,-0.24201,0.93522,0.03540,0.34062,0.08996,0.23057,-0.03688,-0.36732,
1642661838464447744,-0.13737,-0.37737,-0.26811,0.92084,0.02113,0.38570,0.05335,-0.18749,-0.35277,-0.11805,
1642661838564448000,-0.16920,-0.42924,-0.25831,0.92305,0.03652,0.37560,0.07459,-0.43691,-0.60012,0.15274,
1642661838697780992,-0.22875,-0.51294,-0.22493,0.93788,0.05525,0.32198,0.11689,-0.35186,-0.58696,0.17391,
1642661838764448000,-0.25590,-0.55140,-0.21270,0.94206,0.06140,0.30198,0.13254,-0.13530,-0.38433,0.08544,
1642661838864447744,-0.26567,-0.58569,-0.21741,0.94052,0.06989,0.29568,0.15200,0.31061,0.04951,-0.01668,
1642661838964447744,-0.20877,-0.55098,-0.22839,0.93006,0.05923,0.32899,0.15246,0.58430,0.47288,-0.08768,
1642661839097781248,-0.10400,-0.44975,-0.27724,0.91176,-0.00769,0.39349,0.11744,0.27793,0.52030,-0.03613,
1642661839164447744,-0.10125,-0.42306,-0.26742,0.90988,-0.03727,0.40276,0.09227,-0.19400,0.26795,0.17263,
1642661839397781248,-0.24589,-0.39649,-0.18456,0.95080,0.01302,0.26634,0.15770,-0.60256,0.25814,0.46284,
1642661839431114496,-0.26412,-0.38703,-0.16848,0.95697,0.01532,0.24152,0.16016,-0.48398,0.33782,0.46045,
1642661839497781248,-0.29059,-0.36089,-0.13971,0.96820,0.01517,0.20022,0.14920,-0.21452,0.44524,0.37038,
1642661839564448000,-0.29729,-0.32897,-0.11900,0.97637,0.01390,0.17357,0.12802,0.07640,0.50368,0.19758,
1642661839664447744,-0.27740,-0.27170,-0.11381,0.98241,0.00972,0.16092,0.09428,0.43456,0.54220,-0.13447,
1642661839764448000,-0.22565,-0.21873,-0.14288,0.97844,-0.01001,0.19142,0.07685,0.64177,0.50543,-0.39719,
1642661839864447744,-0.17690,-0.17320,-0.18181,0.96267,-0.06675,0.26139,0.02216,0.24969,0.36350,-0.28456,
1642661839997781248,-0.22045,-0.14420,-0.19532,0.95964,-0.11478,0.25466,-0.03281,-0.60036,0.19555,0.21775,
1642661840064448000,-0.26606,-0.12663,-0.17378,0.96827,-0.12645,0.21466,0.01966,-0.74178,0.37605,0.40415,
1642661840231114496,-0.38658,-0.01007,-0.13318,0.96107,-0.25362,0.08318,0.07139,-0.57676,0.92177,-0.07549,
1642661840297781248,-0.41850,0.05219,-0.14872,0.94413,-0.32113,0.04149,0.06149,-0.31908,0.93503,-0.37334,
1642661840364447744,-0.43025,0.11107,-0.18145,0.92033,-0.38454,0.02711,0.06614,-0.03413,0.81711,-0.59668,
1642661840497781248,-0.39191,0.20568,-0.27665,0.86780,-0.48270,0.08272,0.08418,0.47540,0.45867,-0.82266,
1642661840564448000,-0.35737,0.20953,-0.33426,0.84647,-0.51659,0.11790,0.05219,0.56382,0.14533,-0.81953,
1642661840697780992,-0.28446,0.18481,-0.41663,0.81394,-0.55072,0.18164,-0.03502,0.45265,-0.46985,-0.34324,
1642661840797781248,-0.24967,0.12881,-0.43254,0.81254,-0.53115,0.22749,-0.07689,0.22160,-0.58873,0.02391,
1642661840864447744,-0.24265,0.09562,-0.42354,0.82262,-0.50351,0.24353,-0.10232,0.01202,-0.38954,0.24025,
1642661840964447744,-0.25631,0.08188,-0.38686,0.84873,-0.45952,0.23705,-0.11094,-0.29530,0.13203,0.46789,
1642661841131114496,-0.29697,0.17374,-0.28902,0.90374,-0.39821,0.15235,-0.03826,-0.50865,0.41481,0.65400,
1642661841264448000,-0.33651,0.18404,-0.20271,0.94557,-0.30946,0.09499,0.03318,-0.23252,-0.07213,0.56747,
1642661841297781248,-0.34235,0.18031,-0.18435,0.95434,-0.28069,0.09054,0.04746,-0.11973,-0.17662,0.49682,
1642661841364447744,-0.34157,0.16285,-0.15703,0.96852,-0.21719,0.09676,0.07374,0.13420,-0.32269,0.32259,
1642661841497780992,-0.29664,0.11166,-0.14422,0.97853,-0.09316,0.15902,0.09225,0.49599,-0.40372,-0.15191,
1642661841564448000,-0.25604,0.05556,-0.17177,0.97438,-0.03931,0.20522,0.08323,0.56158,-0.38690,-0.37552,
1642661841697780992,-0.21333,0.01721,-0.25115,0.94955,0.03509,0.30582,0.06002,0.26100,-0.10451,-0.55315,
1642661841831114496,-0.18333,0.01230,-0.32120,0.92345,0.08092,0.36796,0.07278,-0.08151,0.20014,-0.28263,
1642661841864447744,-0.18396,-0.04257,-0.31520,0.91913,0.08944,0.37484,0.08188,-0.13693,0.15984,-0.14517,
1642661841964447744,-0.19878,-0.04514,-0.30784,0.91364,0.09422,0.37808,0.11592,-0.18735,0.11097,0.18591,
1642661842064448000,-0.19934,-0.04031,-0.27007,0.92349,0.08252,0.34436,0.14757,-0.12706,-0.01735,0.31290,
1642661842164447744,-0.23216,-0.07294,-0.17272,0.94495,0.06540,0.28999,0.13676,-0.10325,-0.16559,0.29703,
1642661842364447744,-0.23273,-0.10755,-0.13763,0.96572,0.04864,0.23688,0.09437,0.11747,-0.14158,0.05325,
1642661842397781248,-0.23349,-0.11685,-0.14510,0.96581,0.04776,0.23878,0.08898,0.14216,-0.12267,0.01261,
1642661842464447744,-0.22521,-0.12163,-0.14406,0.96526,0.04474,0.24603,0.07574,0.16454,-0.08698,-0.03669,
1642661842564448000,-0.20965,-0.12993,-0.14963,0.96259,0.04063,0.26131,0.05900,0.15478,-0.10054,-0.06965,
1642661842697780992,-0.20086,-0.14097,-0.16095,0.95876,0.03739,0.27601,0.05663,0.09751,-0.10653,-0.04918,
1642661842764447744,-0.22703,-0.09034,-0.16438,0.95803,0.02845,0.28000,0.05446,0.03392,0.00607,-0.03698,
1642661842897781248,-0.22345,-0.09255,-0.17018,0.95714,0.02436,0.28524,0.04393,0.00966,-0.00610,-0.01089,
1642661842964447744,-0.22315,-0.09277,-0.17105,0.95705,0.02423,0.28549,0.04426,0.00055,-0.00782,-0.00688,
1642661843064448000,-0.22419,-0.09587,-0.17434,0.95695,0.02355,0.28587,0.04430,0.00329,0.00403,-0.00693,
1642661843164447744,-0.22380,-0.09618,-0.17672,0.95721,0.02060,0.28595,0.03947,0.00167,0.00729,-0.00665,
1642661843264447744,-0.22342,-0.09525,-0.17742,0.95730,0.01842,0.28608,0.03721,-0.00102,0.00978,-0.00672,
1642661843364447744,-0.22319,-0.09469,-0.17839,0.95740,0.01770,0.28578,0.03754,-0.00480,0.01200,-0.00616,
1642661843464447744,-0.22456,-0.09516,-0.18078,0.95742,0.01731,0.28586,0.03644,-0.00497,0.01951,-0.00398,
1642661843564448000,-0.22472,-0.09266,-0.18103,0.95762,0.01615,0.28524,0.03668,-0.00798,0.02572,-0.00433,
